2025-02-20 19:24:05,604 - src.utils.logger - ERROR - Error loading knowledge graph: leading zeros in decimal integer literals are not permitted; use an 0o prefix for octal integers (<string>, line 1)
2025-02-20 19:24:05,604 - src.utils.logger - ERROR - Error setting up training environment: leading zeros in decimal integer literals are not permitted; use an 0o prefix for octal integers (<string>, line 1)
2025-02-20 19:24:05,605 - src.utils.logger - ERROR - Training error: leading zeros in decimal integer literals are not permitted; use an 0o prefix for octal integers (<string>, line 1)
2025-02-20 19:24:56,072 - src.utils.logger - ERROR - Error setting up training environment: Couldn't connect to localhost:7687 (resolved to ('127.0.0.1:7687', '[::1]:7687')):
Failed to establish connection to ResolvedIPv4Address(('127.0.0.1', 7687)) (reason [Errno 111] Connection refused)
2025-02-20 20:34:42,025 - src.utils.logger - INFO - Episode 7/100 - Reward: 162.54 - Avg Loss: 0.0117 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:35:03,189 - src.utils.logger - INFO - Episode 8/100 - Reward: -56.63 - Avg Loss: 0.0256 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:35:08,471 - src.utils.logger - INFO - Episode 8/100 - Reward: 160.74 - Avg Loss: 0.0109 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:35:28,200 - src.utils.logger - INFO - Episode 9/100 - Reward: 156.71 - Avg Loss: 0.0202 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:35:31,397 - src.utils.logger - INFO - Episode 9/100 - Reward: -61.97 - Avg Loss: 0.0168 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:35:52,685 - src.utils.logger - INFO - Episode 10/100 - Reward: 162.00 - Avg Loss: 0.0140 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:35:52,685 - src.utils.logger - INFO - ==================================================
2025-02-20 20:35:52,685 - src.utils.logger - INFO - Detailed Metrics at Episode 10
2025-02-20 20:35:52,685 - src.utils.logger - INFO - ==================================================
2025-02-20 20:35:52,685 - src.utils.logger - INFO - Last 10 Episodes - Reward Mean: 58.75, Std: 105.31
2025-02-20 20:35:52,685 - src.utils.logger - INFO - Last 10 Episodes - Loss Mean: 0.0138, Std: 0.0030
2025-02-20 20:35:52,685 - src.utils.logger - INFO - Action Distribution: {0: 0.3517, 1: 0.5553, 2: 0.054, 3: 0.039}
2025-02-20 20:35:52,685 - src.utils.logger - INFO - Current Epsilon: 0.0100
2025-02-20 20:35:52,686 - src.utils.logger - INFO - ==================================================
2025-02-20 20:35:53,513 - src.utils.logger - INFO - Episode 10/100 - Reward: 161.19 - Avg Loss: 0.0139 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:35:53,515 - src.utils.logger - INFO - ==================================================
2025-02-20 20:35:53,516 - src.utils.logger - INFO - Detailed Metrics at Episode 10
2025-02-20 20:35:53,517 - src.utils.logger - INFO - ==================================================
2025-02-20 20:35:53,518 - src.utils.logger - INFO - Last 10 Episodes - Reward Mean: 77.85, Std: 100.61
2025-02-20 20:35:53,519 - src.utils.logger - INFO - Last 10 Episodes - Loss Mean: 0.0158, Std: 0.0078
2025-02-20 20:35:53,519 - src.utils.logger - INFO - Action Distribution: {0: 0.3487, 1: 0.5689, 2: 0.0493, 3: 0.0331}
2025-02-20 20:35:53,519 - src.utils.logger - INFO - Current Epsilon: 0.0100
2025-02-20 20:35:53,519 - src.utils.logger - INFO - ==================================================
2025-02-20 20:36:03,620 - src.utils.logger - INFO - Episode 11/100 - Reward: -49.86 - Avg Loss: 0.0143 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:36:03,620 - src.utils.logger - INFO - Updated target network at episode 11
2025-02-20 20:36:06,901 - src.utils.logger - INFO - Episode 12/100 - Reward: -52.36 - Avg Loss: 0.0210 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:36:10,359 - src.utils.logger - INFO - Episode 13/100 - Reward: -53.82 - Avg Loss: 0.0151 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:36:13,674 - src.utils.logger - INFO - Episode 14/100 - Reward: 161.51 - Avg Loss: 0.0134 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:36:17,020 - src.utils.logger - INFO - Episode 15/100 - Reward: -59.84 - Avg Loss: 0.0201 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:36:20,952 - src.utils.logger - INFO - Episode 16/100 - Reward: -54.10 - Avg Loss: 0.0239 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:36:24,607 - src.utils.logger - INFO - Episode 17/100 - Reward: 162.17 - Avg Loss: 0.0176 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:36:28,504 - src.utils.logger - INFO - Episode 18/100 - Reward: -57.91 - Avg Loss: 0.0211 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:36:32,895 - src.utils.logger - INFO - Episode 19/100 - Reward: -57.72 - Avg Loss: 0.0174 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:36:36,599 - src.utils.logger - INFO - Using latest checkpoint: checkpoints/model_episode_50.pth
2025-02-20 20:36:36,607 - src.utils.logger - INFO - Model loaded successfully
2025-02-20 20:36:36,607 - src.utils.logger - INFO - Inference system initialized successfully
2025-02-20 20:36:36,633 - src.utils.logger - INFO - Threat detection completed - Action: 3, Confidence: 0.3482, Response Time: 25.69ms
2025-02-20 20:36:38,269 - src.utils.logger - INFO - Episode 20/100 - Reward: 156.91 - Avg Loss: 0.0146 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:36:38,269 - src.utils.logger - INFO - ==================================================
2025-02-20 20:36:38,269 - src.utils.logger - INFO - Detailed Metrics at Episode 20
2025-02-20 20:36:38,270 - src.utils.logger - INFO - ==================================================
2025-02-20 20:36:38,270 - src.utils.logger - INFO - Last 10 Episodes - Reward Mean: 9.50, Std: 98.70
2025-02-20 20:36:38,270 - src.utils.logger - INFO - Last 10 Episodes - Loss Mean: 0.0179, Std: 0.0034
2025-02-20 20:36:38,270 - src.utils.logger - INFO - Action Distribution: {0: 0.3421, 1: 0.57975, 2: 0.0507, 3: 0.02745}
2025-02-20 20:36:38,270 - src.utils.logger - INFO - Current Epsilon: 0.0100
2025-02-20 20:36:38,270 - src.utils.logger - INFO - ==================================================
2025-02-20 20:36:43,267 - src.utils.logger - INFO - Episode 21/100 - Reward: -51.55 - Avg Loss: 0.0209 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:36:43,268 - src.utils.logger - INFO - Updated target network at episode 21
2025-02-20 20:36:49,119 - src.utils.logger - INFO - Episode 22/100 - Reward: 154.24 - Avg Loss: 0.0251 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:37:02,470 - src.utils.logger - INFO - Episode 23/100 - Reward: 159.51 - Avg Loss: 0.0150 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:37:05,575 - src.utils.logger - INFO - Episode 24/100 - Reward: 161.82 - Avg Loss: 0.0142 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:37:08,773 - src.utils.logger - INFO - Episode 25/100 - Reward: -50.53 - Avg Loss: 0.0157 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:37:08,779 - src.utils.logger - INFO - Saved model checkpoint to checkpoints/model_episode_25.pth
2025-02-20 20:37:11,975 - src.utils.logger - INFO - Episode 26/100 - Reward: 159.26 - Avg Loss: 0.0118 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:37:15,764 - src.utils.logger - INFO - Episode 27/100 - Reward: -51.11 - Avg Loss: 0.0142 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:37:19,558 - src.utils.logger - INFO - Episode 28/100 - Reward: 164.24 - Avg Loss: 0.0115 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:37:22,663 - src.utils.logger - INFO - Episode 29/100 - Reward: -56.10 - Avg Loss: 0.0128 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:37:26,010 - src.utils.logger - INFO - Episode 30/100 - Reward: 157.55 - Avg Loss: 0.0109 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:37:26,011 - src.utils.logger - INFO - ==================================================
2025-02-20 20:37:26,011 - src.utils.logger - INFO - Detailed Metrics at Episode 30
2025-02-20 20:37:26,011 - src.utils.logger - INFO - ==================================================
2025-02-20 20:37:26,011 - src.utils.logger - INFO - Last 10 Episodes - Reward Mean: 74.73, Std: 103.78
2025-02-20 20:37:26,011 - src.utils.logger - INFO - Last 10 Episodes - Loss Mean: 0.0152, Std: 0.0043
2025-02-20 20:37:26,012 - src.utils.logger - INFO - Action Distribution: {0: 0.3349, 1: 0.6003, 2: 0.0439, 3: 0.0209}
2025-02-20 20:37:26,012 - src.utils.logger - INFO - Current Epsilon: 0.0100
2025-02-20 20:37:26,012 - src.utils.logger - INFO - ==================================================
2025-02-20 20:37:29,343 - src.utils.logger - INFO - Episode 31/100 - Reward: 162.14 - Avg Loss: 0.0120 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:37:29,345 - src.utils.logger - INFO - Updated target network at episode 31
2025-02-20 20:37:33,255 - src.utils.logger - INFO - Episode 32/100 - Reward: -58.09 - Avg Loss: 0.0197 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:37:36,321 - src.utils.logger - INFO - Episode 33/100 - Reward: -61.80 - Avg Loss: 0.0275 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:37:39,567 - src.utils.logger - INFO - Episode 34/100 - Reward: 157.16 - Avg Loss: 0.0181 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:37:42,833 - src.utils.logger - INFO - Episode 35/100 - Reward: 166.84 - Avg Loss: 0.0139 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:37:45,907 - src.utils.logger - INFO - Episode 36/100 - Reward: 159.96 - Avg Loss: 0.0152 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:37:49,280 - src.utils.logger - INFO - Episode 37/100 - Reward: 160.68 - Avg Loss: 0.0158 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:37:52,335 - src.utils.logger - INFO - Episode 38/100 - Reward: 158.73 - Avg Loss: 0.0145 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:37:55,452 - src.utils.logger - INFO - Episode 39/100 - Reward: 156.42 - Avg Loss: 0.0160 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:37:58,622 - src.utils.logger - INFO - Episode 40/100 - Reward: 162.23 - Avg Loss: 0.0155 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:37:58,622 - src.utils.logger - INFO - ==================================================
2025-02-20 20:37:58,622 - src.utils.logger - INFO - Detailed Metrics at Episode 40
2025-02-20 20:37:58,622 - src.utils.logger - INFO - ==================================================
2025-02-20 20:37:58,622 - src.utils.logger - INFO - Last 10 Episodes - Reward Mean: 116.43, Std: 88.23
2025-02-20 20:37:58,622 - src.utils.logger - INFO - Last 10 Episodes - Loss Mean: 0.0168, Std: 0.0041
2025-02-20 20:37:58,623 - src.utils.logger - INFO - Action Distribution: {0: 0.331875, 1: 0.61095, 2: 0.0393, 3: 0.017875}
2025-02-20 20:37:58,623 - src.utils.logger - INFO - Current Epsilon: 0.0100
2025-02-20 20:37:58,623 - src.utils.logger - INFO - ==================================================
2025-02-20 20:38:01,724 - src.utils.logger - INFO - Episode 41/100 - Reward: 160.90 - Avg Loss: 0.0132 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:38:01,725 - src.utils.logger - INFO - Updated target network at episode 41
2025-02-20 20:38:04,736 - src.utils.logger - INFO - Episode 42/100 - Reward: -51.21 - Avg Loss: 0.0147 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:38:07,795 - src.utils.logger - INFO - Episode 43/100 - Reward: 159.99 - Avg Loss: 0.0101 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:38:10,915 - src.utils.logger - INFO - Episode 44/100 - Reward: 159.45 - Avg Loss: 0.0100 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:38:14,031 - src.utils.logger - INFO - Episode 45/100 - Reward: 159.96 - Avg Loss: 0.0100 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:38:17,093 - src.utils.logger - INFO - Episode 46/100 - Reward: -47.94 - Avg Loss: 0.0110 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:38:20,142 - src.utils.logger - INFO - Episode 47/100 - Reward: -52.12 - Avg Loss: 0.0118 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:38:23,126 - src.utils.logger - INFO - Episode 48/100 - Reward: 163.91 - Avg Loss: 0.0117 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:38:26,269 - src.utils.logger - INFO - Episode 49/100 - Reward: 164.57 - Avg Loss: 0.0101 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:38:29,399 - src.utils.logger - INFO - Episode 50/100 - Reward: 158.84 - Avg Loss: 0.0102 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:38:29,400 - src.utils.logger - INFO - ==================================================
2025-02-20 20:38:29,400 - src.utils.logger - INFO - Detailed Metrics at Episode 50
2025-02-20 20:38:29,400 - src.utils.logger - INFO - ==================================================
2025-02-20 20:38:29,400 - src.utils.logger - INFO - Last 10 Episodes - Reward Mean: 97.63, Std: 96.95
2025-02-20 20:38:29,400 - src.utils.logger - INFO - Last 10 Episodes - Loss Mean: 0.0113, Std: 0.0015
2025-02-20 20:38:29,400 - src.utils.logger - INFO - Action Distribution: {0: 0.32764, 1: 0.62304, 2: 0.03458, 3: 0.01474}
2025-02-20 20:38:29,401 - src.utils.logger - INFO - Current Epsilon: 0.0100
2025-02-20 20:38:29,401 - src.utils.logger - INFO - ==================================================
2025-02-20 20:38:29,406 - src.utils.logger - INFO - Saved model checkpoint to checkpoints/model_episode_50.pth
2025-02-20 20:38:32,472 - src.utils.logger - INFO - Episode 51/100 - Reward: -52.26 - Avg Loss: 0.0129 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:38:32,473 - src.utils.logger - INFO - Updated target network at episode 51
2025-02-20 20:38:35,458 - src.utils.logger - INFO - Episode 52/100 - Reward: 160.41 - Avg Loss: 0.0137 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:38:38,454 - src.utils.logger - INFO - Episode 53/100 - Reward: -54.10 - Avg Loss: 0.0159 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:38:42,112 - src.utils.logger - INFO - Episode 54/100 - Reward: -49.53 - Avg Loss: 0.0125 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:38:45,563 - src.utils.logger - INFO - Episode 55/100 - Reward: 162.83 - Avg Loss: 0.0115 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:38:48,940 - src.utils.logger - INFO - Episode 56/100 - Reward: -49.01 - Avg Loss: 0.0171 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:38:54,827 - src.utils.logger - INFO - Using latest checkpoint: checkpoints/model_episode_50.pth
2025-02-20 20:38:54,834 - src.utils.logger - INFO - Model loaded successfully
2025-02-20 20:38:54,835 - src.utils.logger - INFO - Inference system initialized successfully
2025-02-20 20:38:54,835 - src.utils.logger - INFO - Inference system initialized successfully
2025-02-20 20:38:57,987 - src.utils.logger - INFO - Episode 57/100 - Reward: -57.31 - Avg Loss: 0.0130 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:39:01,783 - src.utils.logger - INFO - Episode 58/100 - Reward: 162.17 - Avg Loss: 0.0110 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:39:05,059 - src.utils.logger - INFO - Episode 59/100 - Reward: -50.36 - Avg Loss: 0.0138 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:39:08,306 - src.utils.logger - INFO - Episode 60/100 - Reward: 165.06 - Avg Loss: 0.0125 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:39:08,307 - src.utils.logger - INFO - ==================================================
2025-02-20 20:39:08,307 - src.utils.logger - INFO - Detailed Metrics at Episode 60
2025-02-20 20:39:08,308 - src.utils.logger - INFO - ==================================================
2025-02-20 20:39:08,308 - src.utils.logger - INFO - Last 10 Episodes - Reward Mean: 33.79, Std: 105.22
2025-02-20 20:39:08,308 - src.utils.logger - INFO - Last 10 Episodes - Loss Mean: 0.0134, Std: 0.0018
2025-02-20 20:39:08,309 - src.utils.logger - INFO - Action Distribution: {0: 0.32745, 1: 0.62305, 2: 0.03618333333333333, 3: 0.013316666666666666}
2025-02-20 20:39:08,309 - src.utils.logger - INFO - Current Epsilon: 0.0100
2025-02-20 20:39:08,309 - src.utils.logger - INFO - ==================================================
2025-02-20 20:39:11,493 - src.utils.logger - INFO - Episode 61/100 - Reward: 161.83 - Avg Loss: 0.0111 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:39:11,494 - src.utils.logger - INFO - Updated target network at episode 61
2025-02-20 20:39:14,800 - src.utils.logger - INFO - Episode 62/100 - Reward: -55.06 - Avg Loss: 0.0149 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:39:17,977 - src.utils.logger - INFO - Episode 63/100 - Reward: 162.42 - Avg Loss: 0.0102 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:39:21,400 - src.utils.logger - INFO - Episode 64/100 - Reward: -48.14 - Avg Loss: 0.0136 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:39:24,567 - src.utils.logger - INFO - Episode 65/100 - Reward: 160.65 - Avg Loss: 0.0104 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:39:27,809 - src.utils.logger - INFO - Episode 66/100 - Reward: -50.66 - Avg Loss: 0.0109 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:39:30,968 - src.utils.logger - INFO - Episode 67/100 - Reward: 162.68 - Avg Loss: 0.0101 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:39:34,119 - src.utils.logger - INFO - Episode 68/100 - Reward: 164.74 - Avg Loss: 0.0113 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:39:37,390 - src.utils.logger - INFO - Episode 69/100 - Reward: 164.61 - Avg Loss: 0.0106 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:39:40,893 - src.utils.logger - INFO - Episode 70/100 - Reward: 164.68 - Avg Loss: 0.0114 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:39:40,894 - src.utils.logger - INFO - ==================================================
2025-02-20 20:39:40,894 - src.utils.logger - INFO - Detailed Metrics at Episode 70
2025-02-20 20:39:40,894 - src.utils.logger - INFO - ==================================================
2025-02-20 20:39:40,894 - src.utils.logger - INFO - Last 10 Episodes - Reward Mean: 98.78, Std: 98.26
2025-02-20 20:39:40,894 - src.utils.logger - INFO - Last 10 Episodes - Loss Mean: 0.0115, Std: 0.0015
2025-02-20 20:39:40,894 - src.utils.logger - INFO - Action Distribution: {0: 0.32557142857142857, 1: 0.6285142857142857, 2: 0.034114285714285715, 3: 0.0118}
2025-02-20 20:39:40,894 - src.utils.logger - INFO - Current Epsilon: 0.0100
2025-02-20 20:39:40,894 - src.utils.logger - INFO - ==================================================
2025-02-20 20:39:44,257 - src.utils.logger - INFO - Episode 71/100 - Reward: 162.96 - Avg Loss: 0.0122 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:39:44,258 - src.utils.logger - INFO - Updated target network at episode 71
2025-02-20 20:39:47,662 - src.utils.logger - INFO - Episode 72/100 - Reward: 160.30 - Avg Loss: 0.0132 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:39:50,804 - src.utils.logger - INFO - Episode 73/100 - Reward: -55.38 - Avg Loss: 0.0281 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:39:54,127 - src.utils.logger - INFO - Episode 74/100 - Reward: -52.69 - Avg Loss: 0.0232 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:39:57,208 - src.utils.logger - INFO - Episode 75/100 - Reward: 166.62 - Avg Loss: 0.0224 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:39:57,214 - src.utils.logger - INFO - Saved model checkpoint to checkpoints/model_episode_75.pth
2025-02-20 20:40:00,472 - src.utils.logger - INFO - Episode 76/100 - Reward: -48.49 - Avg Loss: 0.0208 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:40:03,848 - src.utils.logger - INFO - Episode 77/100 - Reward: -50.73 - Avg Loss: 0.0273 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:40:06,986 - src.utils.logger - INFO - Episode 78/100 - Reward: -46.88 - Avg Loss: 0.0151 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:40:10,121 - src.utils.logger - INFO - Episode 79/100 - Reward: -49.87 - Avg Loss: 0.0138 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:40:13,379 - src.utils.logger - INFO - Episode 80/100 - Reward: -53.21 - Avg Loss: 0.0118 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:40:13,380 - src.utils.logger - INFO - ==================================================
2025-02-20 20:40:13,380 - src.utils.logger - INFO - Detailed Metrics at Episode 80
2025-02-20 20:40:13,380 - src.utils.logger - INFO - ==================================================
2025-02-20 20:40:13,380 - src.utils.logger - INFO - Last 10 Episodes - Reward Mean: 13.26, Std: 98.26
2025-02-20 20:40:13,380 - src.utils.logger - INFO - Last 10 Episodes - Loss Mean: 0.0188, Std: 0.0060
2025-02-20 20:40:13,381 - src.utils.logger - INFO - Action Distribution: {0: 0.3257125, 1: 0.6275625, 2: 0.0355625, 3: 0.0111625}
2025-02-20 20:40:13,381 - src.utils.logger - INFO - Current Epsilon: 0.0100
2025-02-20 20:40:13,381 - src.utils.logger - INFO - ==================================================
2025-02-20 20:40:16,816 - src.utils.logger - INFO - Episode 81/100 - Reward: 162.82 - Avg Loss: 0.0103 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:40:16,817 - src.utils.logger - INFO - Updated target network at episode 81
2025-02-20 20:40:20,196 - src.utils.logger - INFO - Episode 82/100 - Reward: 166.13 - Avg Loss: 0.0178 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:40:23,490 - src.utils.logger - INFO - Episode 83/100 - Reward: -54.50 - Avg Loss: 0.0125 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:40:26,771 - src.utils.logger - INFO - Episode 84/100 - Reward: 164.39 - Avg Loss: 0.0108 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:40:30,418 - src.utils.logger - INFO - Episode 85/100 - Reward: 158.10 - Avg Loss: 0.0100 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:40:33,747 - src.utils.logger - INFO - Episode 86/100 - Reward: -47.89 - Avg Loss: 0.0134 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:40:37,047 - src.utils.logger - INFO - Episode 87/100 - Reward: 162.79 - Avg Loss: 0.0119 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:40:40,422 - src.utils.logger - INFO - Episode 88/100 - Reward: -57.13 - Avg Loss: 0.0122 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:40:43,772 - src.utils.logger - INFO - Episode 89/100 - Reward: 161.18 - Avg Loss: 0.0128 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:40:47,426 - src.utils.logger - INFO - Episode 90/100 - Reward: 161.10 - Avg Loss: 0.0127 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:40:47,426 - src.utils.logger - INFO - ==================================================
2025-02-20 20:40:47,426 - src.utils.logger - INFO - Detailed Metrics at Episode 90
2025-02-20 20:40:47,426 - src.utils.logger - INFO - ==================================================
2025-02-20 20:40:47,426 - src.utils.logger - INFO - Last 10 Episodes - Reward Mean: 97.70, Std: 98.81
2025-02-20 20:40:47,427 - src.utils.logger - INFO - Last 10 Episodes - Loss Mean: 0.0124, Std: 0.0021
2025-02-20 20:40:47,427 - src.utils.logger - INFO - Action Distribution: {0: 0.3231222222222222, 1: 0.6328888888888888, 2: 0.033411111111111114, 3: 0.010577777777777778}
2025-02-20 20:40:47,427 - src.utils.logger - INFO - Current Epsilon: 0.0100
2025-02-20 20:40:47,427 - src.utils.logger - INFO - ==================================================
2025-02-20 20:40:50,832 - src.utils.logger - INFO - Episode 91/100 - Reward: 157.23 - Avg Loss: 0.0148 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:40:50,833 - src.utils.logger - INFO - Updated target network at episode 91
2025-02-20 20:40:55,386 - src.utils.logger - INFO - Using latest checkpoint: checkpoints/model_episode_75.pth
2025-02-20 20:40:55,395 - src.utils.logger - INFO - Model loaded successfully
2025-02-20 20:40:55,397 - src.utils.logger - INFO - Inference system initialized successfully
2025-02-20 20:40:55,398 - src.utils.logger - INFO - Inference system initialized successfully
2025-02-20 20:40:55,730 - src.utils.logger - INFO - Episode 92/100 - Reward: 164.05 - Avg Loss: 0.0207 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:40:59,620 - src.utils.logger - INFO - Episode 93/100 - Reward: -55.88 - Avg Loss: 0.0144 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:41:04,737 - src.utils.logger - INFO - Episode 94/100 - Reward: -48.84 - Avg Loss: 0.0175 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:41:08,283 - src.utils.logger - INFO - Episode 95/100 - Reward: -49.11 - Avg Loss: 0.0132 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:41:11,947 - src.utils.logger - INFO - Episode 96/100 - Reward: 159.10 - Avg Loss: 0.0121 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:41:15,573 - src.utils.logger - INFO - Episode 97/100 - Reward: -52.21 - Avg Loss: 0.0169 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:41:19,377 - src.utils.logger - INFO - Episode 98/100 - Reward: 161.81 - Avg Loss: 0.0125 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:41:22,665 - src.utils.logger - INFO - Episode 99/100 - Reward: 163.62 - Avg Loss: 0.0158 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:41:26,370 - src.utils.logger - INFO - Episode 100/100 - Reward: -56.27 - Avg Loss: 0.0129 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:41:26,370 - src.utils.logger - INFO - ==================================================
2025-02-20 20:41:26,370 - src.utils.logger - INFO - Detailed Metrics at Episode 100
2025-02-20 20:41:26,370 - src.utils.logger - INFO - ==================================================
2025-02-20 20:41:26,371 - src.utils.logger - INFO - Last 10 Episodes - Reward Mean: 54.35, Std: 106.85
2025-02-20 20:41:26,371 - src.utils.logger - INFO - Last 10 Episodes - Loss Mean: 0.0151, Std: 0.0025
2025-02-20 20:41:26,371 - src.utils.logger - INFO - Action Distribution: {0: 0.32216, 1: 0.63542, 2: 0.03221, 3: 0.01021}
2025-02-20 20:41:26,371 - src.utils.logger - INFO - Current Epsilon: 0.0100
2025-02-20 20:41:26,371 - src.utils.logger - INFO - ==================================================
2025-02-20 20:41:26,375 - src.utils.logger - INFO - Saved model checkpoint to checkpoints/model_episode_100.pth
2025-02-20 20:41:26,382 - src.utils.logger - INFO - Training completed. Final model saved to checkpoints/model_final.pth
2025-02-20 20:41:26,382 - src.utils.logger - INFO - Final Training Metrics:
2025-02-20 20:41:26,382 - src.utils.logger - INFO - Average Reward: 65.49
2025-02-20 20:41:26,382 - src.utils.logger - INFO - Average Loss: 0.0146
2025-02-20 20:41:26,382 - src.utils.logger - INFO - Final Action Distribution: {0: 32216, 1: 63542, 2: 3221, 3: 1021}
2025-02-20 20:43:02,386 - src.utils.logger - ERROR - Error initializing inference system: list index out of range
2025-02-20 20:43:02,386 - src.utils.logger - ERROR - Error initializing inference system: list index out of range
2025-02-20 20:43:02,386 - src.utils.logger - ERROR - Failed to initialize inference system
2025-02-20 20:43:49,333 - src.utils.logger - ERROR - Error initializing inference system: invalid literal for int() with base 10: 'final'
2025-02-20 20:43:49,333 - src.utils.logger - ERROR - Failed to initialize inference system
